a: à,a.
minderbegaafd: minderbegaafde
minderbroeder: minderbroeders
mindere: minderen
minderen: mindert,minderde,minder,minderden,geminderd
minderhedenvraagstuk: minderhedenvraagstukken
minderheid: minderheden
minderheidskabinet: minderheidskabinetten
minderheidsnota: minderheidsnota's
mindering: minderingen
minderjarig: minderjarige
mindervalide: mindervaliden
minderwaardig: minderwaardige,minderwaardiger,minderwaardigere
minderwaardigheidscomplex: minderwaardigheidscomplexen
mineraal: mineralen
mineralisatie: mineralisaties
mineraliseren: mineraliseerde,mineraliseerden,gemineraliseerd,mineraliseert,mineraliseer
mineralogisch: mineralogische
mineraloog: mineralogen
mineren: mineerden,gemineerd,mineert,mineerde,mineer
mineur: mineurs,mineure
minheid: minheden
mini: mini's
miniaturisatie: miniaturisaties
minicomputer: minicomputers
minicontainer: minicontainers
miniem: minieme
miniformaat: miniformaten
minigolf: minigolven
minimaal: minimale
minimaliseren: geminimaliseerd,minimaliseerden,minimaliseert,minimaliseerde,minimaliseer
minimalisering: minimaliseringen
minimalist: minimalisten
minimum: minima
minimumeis: minimumeisen
minimuminkomen: minimuminkomens
minimumjeugdloon: minimumjeugdlonen
minimumlijder: minimumlijders
minimumloner: minimumloners
minimumloon: minimumlonen
minimumprijs: minimumprijzen
minimumthermometer: minimumthermometers
minipil: minipillen
minirok: minirokken
miniseren: miniseer,geminiseerd,miniseerde,miniseerden,miniseert
miniserie: miniseries
minister: ministers
ministerie: ministeries
ministerieel: ministeriële
ministerportefeuille: ministerportefeuilles
ministerpresident: minister-president,ministerpresidenten
ministerraad: ministerraden
ministersportefeuille: ministersportefeuilles
minitheater: minitheaters
minivoetbal: minivoetballen
minkukel: minkukels
minlijn: minlijnen
minnaar: minnaren
minnares: minnaressen
minne: minnen
minnebrief: minnebrieven
minnedicht: minnedichten
minnegod: minnegoden
minnekozen: minnekoosde,minnekoosden,geminnekoosd,minnekoost,minnekoos
minnelijk: minnelijke
minnelijkheid: minnelijkheden
minnen: minden,minde,min,gemind,mint
minnespel: minnespelen
minnezang: minnezangen
minnezanger: minnezangers
minoriet: minorieten
minorisering: minoriseringen
minoriteit: minoriteiten
minpunt: minpunten
minstreel: minstrelen
minteken: mintekens
minuscuul: minuscuulste,minuscule,minuscuulst,minusculer,minusculere
minuskel: minuskels
minuspool: minuspolen
minusteken: minustekens
minute: minutes
minutieus: minutieuze
minuut: minuten
minuutwijzer: minuutwijzers
minvermogend: minvermogende
minzaam: minzaamste,minzame,minzaamst,minzamere,minzamer
mirabel: mirabellen
miraculeus: miraculeuze,miraculeust,miraculeuzere,miraculeuste,miraculeuzer
mirakel: mirakels
mirakelspel: mirakelspelen
mirt: mirten
mirte: mirten
mirtekrans: mirtekransen
mis: missen,misse
misandrie: misandriën
misantroop: misantropen
misantropisch: misantropische
misbaksel: misbaksels
misboek: misboeken
misbruik: misbruiken
misbruiken: misbruikt,misbruik,misbruikte,misbruikten
miscommunicatie: miscommunicaties
misdaad: misdaden
misdadig: misdadigere,misdadige,misdadiger,misdadigst,misdadigste
misdadiger: misdadigers
misdadigheid: misdadigheden
misdadigster: misdadigsters
misdeeld: misdeelde
misdienaar: misdienaars
misdoen: misdaan
misdraging: misdragingen
misdrijf: misdrijven
misdrijven: misdreven
misdruk: misdrukken
misduiden: misduidden,misduid,gemisduid,misduidde,misduidt
mise: misen
miseenplace: mise-en-place
miseenplis: mise-en-plis
miseenscene: miseenscenes,mise-en-scène
miserabel: miserabele,miserabeler,miserabelste,miserabelere,miserabelst
misere: misère,miseres
miserie: miseriën
misfit: misfits
misgaan: misga,mismisgaat,misgegaan,misgaat
misgeboorte: misgeboorten
misgreep: misgrepen
misgrijpen: misgrepen,misgegrepen,misgreep,misgrijpt,misgrijp
misgunnen: misgund,misgunt,misgunden,misgunde,misgun
mishagen: mishaagt,mishaagde,mishaag,mishaagd,mishaagden
mishandelen: mishandel,mishandelt,mishandeld,mishandelden,mishandelde
mishandeling: mishandelingen
miskennen: miskend,miskenden,misken,miskende,miskent
miskleun: miskleunen
miskleunen: gemiskleund,miskleunde,miskleun,miskleunt,miskleunden
miskoop: miskopen
miskraam: miskramen
misleiden: misleid,misleidde,misleidt,misleidden
misleider: misleiders
misleiding: misleidingen
mislopen: misloop,misliepen,misloopt,misliep,misgelopen
mislukkeling: mislukkelingen
mislukken: mislukte,mislukten,misluk,mislukt
mislukking: mislukkingen
mismaakt: mismaakter,mismaakte,mismaaktere
mismaaktheid: mismaaktheden
mismanagement: mismanagements
mismoedig: mismoedige
misnoegd: misnoegde
misoffer: misoffers
misogaam: misogamen
misogyn: misogyne
misoogst: misoogsten
mispakken: mispak,mispakt,misgepakt,mispakten,mispakte
mispeuteren: mispeuter,mispeutert,mispeuterde,mispeuterden,misgepeuterd
misplaatst: misplaatste
misplaatstheid: misplaatstheden
misprijzen: misprezen,misprijst,misprees,misprijs
mispunt: mispunten
misrekenen: misrekenden,misreken,misrekent,misrekend,misrekende
misrekening: misrekeningen
misrijden: misrijdt,misgereden,misreden,misrijd,misreed
miss: misses
missaal: missalen
misschieten: misschoot,misgeschoten,misschiet
misselijk: misselijkere,misselijke,misselijker,misselijkste,misselijkst
misselijkmakend: misselijkmakende
missen: miste,gemist,mis,mist,misten
misser: missers
missie: missies
missionaris: missionarissen
missionarisvisje: missionarisvisjes
missioneren: missioneerden,missioneert,missioneer,gemissioneerd,missioneerde
missive: missives
misslaan: missloeg,missla,misslaat,misgeslagen,missloegen
misslag: misslagen
misstaan: misstaat,misstond,missta,misstonden
misstand: misstanden
misstap: misstappen
misstelling: misstellingen
missverkiezing: missverkiezingen
mist: misten
mistasten: misgetast,mistast,mistastten,mistastte
mistbank: mistbanken
mistel: mistels
mister: misters
misthoorn: misthoorns
mistig: mistige
mistlamp: mistlampen
mistlicht: mistlichten
mistral: mistrals
mistroostig: mistroostiger,mistroostige,mistroostigere
mistrouwen: mistrouwd,mistrouwden,mistrouw,mistrouwde,mistrouwt
misvatten: misgevat,misvat,misvatte
misvatting: misvattingen
misverstand: misverstanden
misvormd: misvormde,misvormder,misvormdere
misvormen: misvormd,misvormden,misvormt,misvormde,misvorm
misvorming: misvormingen
misvragen: misvroegen,misvraagd,misvroeg,misvraag,misvraagt
miswijn: miswijnen
miszeggen: miszeiden,miszegd,miszeg,miszei,miszegt
miszitten: miszat,misgezeten,miszaten,miszit
mitaine: mitaines
mitella: mitella's
mitigatie: mitigaties
mitigeren: mitigeer,mitigeerden,mitigeerde,mitigeert,gemitigeerd
mitose: mitosen
mitosis: mitosissen
mitotisch: mitotische
mitrailleren: gemitrailleerd,mitrailleerden,mitrailleer,mitrailleert,mitrailleerde
mitrailleur: mitrailleurs
mitrailleursnest: mitrailleursnesten
miv: m.i.v.
mix: mixen
mixage: mixages
mixeddouble: mixeddoubles
mixedgrill: mixedgrills
mixen: mixten,mix,mixte,gemixt,mixt
mixer: mixers
mixture: mixtures
mixtuur: mixturen
mld: mld.
mln: mln.
mm: m.m.
mmv: m.m.v.
mn: m.n.
mnemotechniek: mnemotechnieken
mo: m.o.
moakte: m.o.-akte,moakten
mob: m.o.b.
mobiel: mobielst,mobiele,mobielste,mobielere,mobieler
mobilair: mobilaire
mobilisatie: mobilisaties
mobiliseren: mobiliseerden,mobiliseerde,mobiliseer,gemobiliseerd,mobiliseert
mobilisering: mobiliseringen
mobiliteit: mobiliteiten
mobiliteitsregeling: mobiliteitsregelingen
mobilofoon: mobilofonen
mocassin: mocassins
modaal: modale
modaliteit: modaliteiten
modderaar: modderaars
modderaarster: modderaarsters
modderbad: modderbaden
modderen: modder,modderden,modderde,gemodderd,moddert
modderfiguur: modderfiguren
modderig: modderiger,modderigere,modderige
modderpoel: modderpoelen
modderschuit: modderschuiten
moddervechter: moddervechters
mode: modes
modeartikel: modeartikelen
modegril: modegrillen
modehuis: modehuizen
modekoning: modekoningen
model: modellen
modelboerderij: modelboerderijen
modelbouw: modelbouwen
modelbouwer: modelbouwers
modellenbureau: modellenbureaus
modelleren: modelleert,modelleerde,gemodelleerd,modelleer,modelleerden
modellering: modelleringen
modelleur: modelleurs
modelspoorbaan: modelspoorbanen
modelstudie: modelstudies
modeltheorie: modeltheoriën
modelwoning: modelwoningen
modem: modems
modeontwerper: modeontwerpers
modeontwerpster: modeontwerpsters
modepop: modepoppen
moderaat: moderate
moderateur: moderateurs
moderatie: moderaties
moderator: moderators
modereren: modereerde,modereer,modereert,modereerden,gemodereerd
modern: modernst,modernere,moderner,modernste,moderne
moderniseren: moderniseerden,moderniseerde,moderniseert,gemoderniseerd,moderniseer
modernisering: moderniseringen
modernist: modernisten
modernistisch: modernistische
moderniteit: moderniteiten
modeshow: modeshows
modest: modester,modeste,modestere
modevak: modevakken
modevakschool: modevakscholen
modeverschijnsel: modeverschijnselen
modezaak: modezaken
modieus: modieuze
modificatie: modificaties
modificeren: modificeerde,gemodificeerd,modificeerden,modificeer,modificeert
modificering: modificeringen
modinette: modinettes
modulair: modulaire
modularisering: modulariseringen
modulatie: modulaties
modulator: modulators
module: modulen
moduleren: moduleerden,moduleerde,gemoduleerd,moduleer,moduleert
modulering: moduleringen
modulus: modulussen
modus: modi
moduul: modulen
moedeloos: moedeloze
moeder: moeders
moederband: moederbanden
moederbedrijf: moederbedrijven
moederbinding: moederbindingen
moederbrigade: moederbrigades
moedercomplex: moedercomplexen
moederdag: moederdagen
moederdier: moederdieren
moederen: moederde,moeder,moedert,moederden,gemoederd
moederhaard: moederhaarden
moederhuis: moederhuizen
moederkerk: moederkerken
moederkoek: moederkoeken
moederland: moederlanden
moederlijk: moederlijke
moedermaatschappij: moedermaatschappijen
moedermavo: moedermavo's
moederoverste: moeder-overste,moederoversten
moederplant: moederplanten
moederschip: moederschepen
moederskant: moederskanten
moederskind: moederskinderen
moedersleutel: moedersleutels
moederstad: moedersteden
moedertaal: moedertalen
moedertaalspreker: moedertaalsprekers
moedertje: moedertjes
moedervel: moedervellen
moedervlek: moedervlekken
moedervorm: moedervormen
moedig: moedigst,moedige,moedigere,moediger,moedigste
moedwillig: moedwillige,moedwilligere,moedwilliger
moedwilligheid: moedwilligheden
moeflon: moeflons
moefti: moefti's
moei: moeien
moeilijk: moeilijke,moeilijkste,moeilijker,moeilijkst,moeilijkere
moeilijkheid: moeilijkheden
moeite: moeiten
moeiteloos: moeiteloost,moeitelooste,moeitelozer,moeiteloze,moeitelozere
moeizaam: moeizaamst,moeizaamste,moeizamere,moeizame,moeizamer
moeke: moekes
moel: moelen
moer: moeren
moeras: moerassen
moerasgas: moerasgassen
moerasland: moeraslanden
moerassig: moerassige,moerassiger,moerassigere
moerasveen: moerasvenen
moerbalk: moerbalken
moerbei: moerbeien
moerbeiboom: moerbeibomen
moerbeivlinder: moerbeivlinders
moerbes: moerbessen
moerbint: moerbinten
moerdijk: moerdijken
Moerdijk: Moerdijken
moeren: moer,moerde,moert,moerden,gemoerd
moerig: moerige
moersleutel: moersleutels
moerstaal: moerstalen
moesappel: moesappeltje,moesappeltjes,moesappels
moesgrond: moesgronden
moesje: moesjes
moesson: moessons
moestuin: moestuinen
moet: moeten
moeten: moet,gemoeten,moesten,moest
moetje: moetjes
moezelwijn: moezelwijnen
mof: moffen
moffel: moffels
moffelen: moffelt,gemoffeld,moffelde,moffelden,moffel
moffelsleutel: moffelsleutels
moffin: moffinnen
mogelijk: mogelijke
mogelijkheid: mogelijkheden
mogen: mochten,gemogen,mag,mocht
mogendheid: mogendheden
mohammedaan: mohammedanen
mohammedaans: mohammedaanse
mohammedaanse: mohammedaansen
moire: moiren,moiré
moireren: moireerde,moireer,gemoireerd,moireert,moireerden
mok: mokken
moker: mokers
mokerslag: mokerslagen
mokkapunt: mokkapunten
mokkataart: mokkataarten
mokkel: mokkels
mokken: mokten,mok,gemokt,mokte,mokt
mokschool: mokscholen,m.o.k.-school
mol: mollen
molaar: molaren
Moldavie: Moldavië
Moldavisch: Moldavische
Moldaviër: Moldaviërs
moleculair: moleculaire
molecule: moleculen
molen: molens
molenaar: molenaars
molenaarster: molenaarsters
molenpaard: molenpaarden
molensteen: molenstenen
molentje: molentjes
molentocht: molentochten
molenvliegtuig: molenvliegtuigen
molenwiek: molenwieken
molestatie: molestaties
molesteren: molesteer,molesteert,gemolesteerd,molesteerden,molesteerde
molestverzekering: molestverzekeringen
moliere: molière
molla: molla's
mollen: molt,molde,gemold,mol,molden
mollig: molligste,molliger,molligere,mollige,molligst
molm: molmen
molmen: molm,molmden,molmt,gemolmd,molmde
molotovcocktail: molotovcocktails
molshoop: molshopen
mom: mommen
mombakkes: mombakkesen
moment: momenten
momenteel: momentele
momentopname: momentopnamen
mompelen: gemompeld,mompelde,mompelden,mompel,mompelt
monachaal: monachale
monade: monaden
monarch: monarchen
monarchaal: monarchale
monarchie: monarchiën
monarchist: monarchisten
monarchistisch: monarchistische
monasterium: monasteria
monastiek: monastieke
mond: mondjes,monden,mondje
mondain: mondaine
monddood: monddode
monddouche: monddouches
mondeling: mondelinge
mondharmonica: mondharmonica's
mondhoek: mondhoeken
mondhygieniste: mondhygienisten,mondhygiëniste
mondig: mondigere,mondige,mondiger
monding: mondingen
mondje: mondjes
mondkapje: mondkapjes
mondklem: mondklemmen
mondopmondbeademing: mondopmondbeademingen,mond-op-mondbeademing
mondorgel: mondorgels
mondspiegel: mondspiegels
mondstuk: mondstukken
mondtotmondreclame: mond-tot-mondreclame,mondtotmondreclames
mondvoorraad: mondvoorraden
Monegask: Monegaske
Monegaskisch: Monegaskische
monetair: monetaire
monetarist: monetaristen
monetaristisch: monetaristische
moneymaker: moneymakers
mongolenplooi: mongolenplooien
Mongolie: Mongolië
mongoloide: mongoloïde,mongoloiden
mongool: mongolen
Mongool: Mongolen
Mongools: Mongoolse
monist: monisten
monistisch: monistische
monitor: monitoren
monitoraat: monitoraten
monitrice: monitrices
monkelen: monkelden,monkelde,monkelt,gemonkeld,monkel
monnik: monnikken
monnikskap: monnikskappen
monnikspij: monnikspijen
monochromatisch: monochromatische
monochroom: monochrome
monocle: monocles
monocraat: monocraten
monocratie: monocratiën
monocratisch: monocratische
monocultuur: monoculturen
monofaag: monofagen
monoftong: monoftongen
monogaam: monogame
monogamie: monogamiën
monografie: monografiën
monografisch: monografische
monogram: monogrammen
monokini: monokini's
monoliet: monolieten
monologueinterieur: monologueinterieurs
monoloog: monologen
monomaan: monomanen
monomanie: monomanieën
monomorf: monomorfe
monopolie: monopoliën
monopolien: monopoliën
monopoly: monopoly's
monorail: monorails
monosyllabe: monosyllaben
monosyllabisch: monosyllabische
monotheisme: monotheïsme
monothematisch: monothematische
monotheïst: monotheïsten
monotheïstisch: monotheïstische
monotonie: monotoniën
monotoon: monotone,monotonere,monotoonste,monotoonst,monotoner
monotype: monotypen
monoxide: monoxiden
monseigneur: monseigneurs
monsieur: messieurs
monster: monsters
monsterachtig: monsterachtige,monsterachtiger,monsterachtigere
monsterboekje: monsterboekjes
monsteren: gemonsterd,monsterde,monstert,monster,monsterden
monstering: monsteringen
monsterlijk: monsterlijkere,monsterlijker,monsterlijke
monsterlijkheid: monsterlijkheden
monsteroverwinning: monsteroverwinningen
monsterrol: monsterrollen
monsterverbond: monsterverbonden
monstrans: monstransen
monstrueus: monstrueuze
monstrum: monstra
montaan: montane
montage: montages
montagebouw: montagebouwen
montagefoto: montagefoto's
montagetafel: montagetafels
montagewoning: montagewoningen
monter: montere
monteren: monteert,monteerde,monteer,monteerden,gemonteerd
montering: monteringen
monteur: monteurs
montuur: monturen
montycoat: montycoats
monument: monumenten
monumentaal: monumentale
monumentenlijst: monumentenlijsten
monumentenpand: monumentenpanden
mooi: mooist,mooier,mooie,mooiere,mooiste
mooiprater: mooipraters
moonboot: moonboten
moonwalk: moonwalks
moor: moren
Moor: Moren
moord: moorden
moordaanslag: moordaanslagen
moordbrigade: moordbrigades
moordcommando: moordcommando's
moorddadig: moorddadigere,moorddadiger,moorddadige
moorddadigheid: moorddadigheden
moorden: moordden,moordde,moordt,moord,gemoord
moordenaar: moordenaars
moordenaarshand: moordenaarshanden
moordenares: moordenaressen
moordkuil: moordkuilen
moordlustig: moordlustigste,moordlustigst,moordlustige,moordlustigere,moordlustiger
moordpartij: moordpartijen
moordwapen: moordwapens
moordzaak: moordzaken
moordzuchtig: moordzuchtige
moorkop: moorkoppen
moot: moten
mop: moppen
mopje: mopjes
mopperaar: mopperaars
mopperen: mopperden,gemopperd,moppert,mopper,mopperde
mopperig: mopperige
mopperkont: mopperkonten
mopperpot: mopperpotten
moppie: moppies
mops: mopsen
mopsneus: mopsneuzen
moraalfilosofisch: moraalfilosofische
moraalfilosoof: moraalfilosofen
moraalridder: moraalridders
moraaltheologisch: moraaltheologische
moraaltheoloog: moraaltheologen
moralisatie: moralisaties
moraliseren: moraliseer,gemoraliseerd,moraliseerde,moraliseerden,moraliseert
moralist: moralisten
moralistisch: moralistische
moraliteit: moraliteiten
moratorium: moratoria
Moravisch: Moravische
mordicus: mordici
moreel: morele
morel: morellen
morene: morenen
morfinist: morfinisten
morfogeneticus: morfogenetici
morfogenetisch: morfogenetische
morfologisch: morfologische
morfoloog: morfologen
morfonologisch: morfonologische
morfonoloog: morfonologen
morganatisch: morganatische
morgen: morgens
morgenafstand: morgenafstanden
morgenland: morgenlanden
morgenster: morgensterren
Morgenster: Morgensterren
morgenstond: morgenstonden
morgenwacht: morgenwachten
morgenwijding: morgenwijdingen
mormel: mormels
mormoon: mormonen
morningafterpil: morning-afterpil,morningafterpillen
morrelen: morrelde,gemorreld,morrelden,morrelt,morrel
morren: morden,mort,gemord,mor,morde
morsdood: morsdode
morsen: morst,morste,gemorst,morsten,mors
morsig: morsige,morsigere,morsiger,morsigste,morsigst
morskont: morskonten
mortaliteitscoefficient: mortaliteitscoefficienten,mortaliteitscoëfficiënt
mortier: mortieren
mortificatie: mortificaties
mortificeren: mortificeerde,gemortificeerd,mortificeerden,mortificeert,mortificeer
mortuarium: mortuaria
morzel: morzels
mos: mossen
mosachtig: mosachtige
mosgroen: mosgroene
moskee: moskeën
Moskoviet: Moskovieten
moslim: moslims
mossel: mossels
mosselbank: mosselbanken
mosselkweker: mosselkwekers
mosselplaat: mosselplaten
mosselput: mosselputten
mosselvloot: mosselvloten
mosselzaad: mosselzaden
mossig: mossigere,mossiger,mossige
mossteppe: mossteppen
mosterdpot: mosterdpotten
mot: motten
motecht: motechte
motel: motels
motet: motetten
motie: moties
motief: motieven
motivatie: motivaties
motiveren: motiveerden,motiveer,motiveert,motiveerde,gemotiveerd
motivering: motiveringen
motor: motors,motoren
motoragent: motoragenten
motorblok: motorblokken
motorboot: motorboten
motorcross: motorcrossen
motorfiets: motorfietsen
motorisch: motorische
motoriseren: motoriseerden,gemotoriseerd,motoriseerde,motoriseer,motoriseert
motorkap: motorkappen
motormaaier: motormaaiers
motorrijder: motorrijders
motorrijdster: motorrijdsters
motorrijtuig: motorrijtuigen
motorrijtuigenbelasting: motorrijtuigenbelastingen
motorschip: motorschepen
motortractie: motortracties
motorvoertuig: motorvoertuigen
motorzaag: motorzagen
motregen: motregens
motregenen: motregende,motregen,motregenden,gemotregend,motregent
motten: mot,gemot,motte
mottenbal: mottenballen
mottenzak: mottenzakken
mottig: mottiger,mottige,mottigere,mottigst,mottigste
motto: motto's
mottobord: mottoborden
motvrij: motvrije
mouilleren: mouilleerden,mouilleerde,mouilleert,mouilleer,gemouilleerd
moulure: moulures
mountainbike: mountainbikes
mousseren: mousseerden,gemousseerd,mousseer,mousseert,mousseerde
mouten: moutte,mout,moutten,gemout
mouw: mouwen
mouwplank: mouwplanken
move: moves
moviebox: movieboxen
mozaiek: mozaïek
Mozaisch: Mozaïsch
mr: mr.
MRSAbacterie: MRSA-bacterie
ms: ms.
mud: mudden
mudvol: mudvolle
muf: mufste,muffe,muffere,mufst,muffer
mug: muggen
muggenbeet: muggenbeten
muggenbult: muggenbulten
muggengordijn: muggengordijnen
muggenstift: muggenstiften
muggenziften: muggenziftte,gemuggenzift,muggenziftten,muggenzift
muggenzifter: muggenzifters
mui: muien
muil: muilen
muilband: muilbanden
muilbanden: muilbandden,gemuilband,muilband,muilbandt,muilbandde
muildier: muildieren
muilezel: muilezels
muilkorf: muilkorven
muilkorven: gemuilkorfd,muilkorfden,muilkorfde,muilkorft,muilkorf
muilpeer: muilperen
muis: muizen
muisgrijs: muisgrijze
muisje: muisjes
muismatje: muismatjes
muisstil: muisstilst,muisstillere,muisstilste,muisstille,muisstiller
muiten: muit,muitten,muitte,gemuit
muiter: muiters
muiterij: muiterijen
muizen: muis,muist,muisde,gemuisd,muisden
muizenbeetje: muizenbeetjes
muizenis: muizenissen
muizennest: muizennesten
muizenstaart: muizenstaarten
muizentrapje: muizentrapjes
muizenvalk: muizenvalken
mul: mulste,mullere,mulst,mulle,muller
mulat: mulatten
mulattin: mulattinnen
mulder: mulders
multicultureel: multiculturele
multidisciplinair: multidisciplinaire
multifunctioneel: multifunctionele
multilateraal: multilaterale
multimediaal: multimediale
multimiljonair: multimiljonairs
multinationaal: multinationale
multinational: multinationals
multipel: multipele
multiplechoicetest: multiplechoicetesten
multiplechoicevraag: multiplechoicevragen
multiplex: multiplexen
multiplicatie: multiplicaties
multiplicator: multiplicators
multipliceren: multipliceerden,multipliceer,multipliceerde,gemultipliceerd,multipliceert
multipliciteit: multipliciteiten
multiplier: multipliers
multipliëren: multipliëert,multipliëer,multipliëerden,gemultipliëerd,multipliëerde
multiraciaal: multiraciale
multirompsboot: multirompsboten
multomap: multomappen
mummelaar: mummelaars
mummelen: mummelt,gemummeld,mummelden,mummelde,mummel
mummelmond: mummelmonden
mummie: mummies
mummificatie: mummificaties
mummificeren: mummificeer,mummificeert,gemummificeerd,mummificeerden,mummificeerde
municipaal: municipalen
munitiedepot: munitiedepots
munt: munten
muntbiljet: muntbiljetten
munteenheid: munteenheden
munten: muntte,gemunt,munt,muntten
muntenkabinet: muntenkabinetten
munter: munters
muntgasmeter: muntgasmeters
muntje: muntjes
muntmeter: muntmeters
muntslang: muntslangen
muntspecie: muntspeciën
muntstuk: muntstukken
muntteken: munttekens
munttelefoon: munttelefoons
muntvoet: muntvoeten
muntzijde: muntzijden
muraalboog: muraalbogen
murmelen: murmelden,murmelde,gemurmeld,murmel,murmelt
murmeling: murmelingen
murmureren: murmureerde,murmureerden,murmureert,gemurmureerd,murmureer
mus: mussen
museaal: museale
museum: musea
museumjaarkaart: museumjaarkaarten
museumstuk: museumstukken
musical: musicals
musiceren: musiceerde,musiceert,musiceer,gemusiceerd,musiceerden
musicienne: musiciennes
musicologisch: musicologische
musicoloog: musicologen
musicus: musici
muskaat: muskaten
muskaatdruif: muskaatdruiven
muskaatwijn: muskaatwijnen
musket: musketten
musketier: musketiers
muskiet: muskieten
muskietennet: muskietennetten
muskusdier: muskusdieren
muskusrat: muskusratten
musli: müsli
mustang: mustangs
mutabel: mutabele
mutageen: mutagene
mutagen: mutagenen
mutant: mutante
mutatie: mutaties
mutatief: mutatieve
muteren: muteer,muteerde,gemuteerd,muteert,muteerden
muthee: mu-thee
mutilatie: mutilaties
mutileren: mutileerden,gemutileerd,mutileert,mutileerde,mutileer
muts: mutsen
mutualistisch: mutualistische
mutueel: mutuele
muur: muren
muuranker: muurankers
muurbloempje: muurbloempjes
muurkluis: muurkluizen
muurkrant: muurkranten
muurpijler: muurpijlers
muurschildering: muurschilderingen
muurvast: muurvaste
muurverf: muurverven
muv: m.u.v.
muz: muz.
muzak: muzakken
muze: muzen
muzelman: muzelmannen
muziekacademie: muziekacademies
muziekcassette: muziekcassettes
muziekdoos: muziekdozen
muziekgroep: muziekgroepen
muziekhandel: muziekhandels
muziekinstrument: muziekinstrumenten
muziekje: muziekjes
muziekkapel: muziekkapellen
muziekkorps: muziekkorpsen
muzieknoot: muzieknoten
muziekschool: muziekscholen
muziekschrift: muziekschriften
muzieksleutel: muzieksleutels
muziekstandaard: muziekstandaarden
muziekstuk: muziekstukken
muziektent: muziektenten
muziektheater: muziektheaters
muziektherapie: muziektherapiën
muzikaal: muzikalere,muzikaalst,muzikale,muzikaalste,muzikaler
muzikaliteit: muzikaliteiten
muzikant: muzikanten
muzikante: muzikantes
muzisch: muzische
mv: mv.
mw: mw.
MXraket: MX-raket
myalgie: myalgiën
myalgisch: myalgische
mycetologisch: mycetologische
mycetoloog: mycetologen
myologisch: myologische
myoloog: myologen
myoom: myooms
myoop: myopen
myriade: myriaden
mysterie: mysteries
mysteriespel: mysteriespelen
mysterieus: mysterieuser,mysterieusere,mysterieuse
mysticus: mystici
mystiek: mystieke
mystificatie: mystificaties
mystificeren: mystificeert,gemystificeerd,mystificeerde,mystificeerden,mystificeer
mythe: mythen
mythisch: mythische
mythiseren: mythiseerden,mythiseert,mythiseer,mythiseerde,gemythiseerd
mythologie: mythologiën
mythologisch: mythologische
mythologiseren: mythologiseert,mythologiseer,mythologiseerden,gemythologiseerd,mythologiseerde
mytholoog: mythologen
mytylschool: mytylscholen
myxomatose: myxomatosen
mz: m.z.
n: 'n,nfen,n.
N: Nfen,N.
na: n.a.
naad: naden
naadloos: naadloze
naaf: naven
naaidoos: naaidozen
naaien: naaiden,naaide,genaaid,naait,naai
naaigarnituur: naaigarnituuren
naaikransje: naaikransjes
naaimachine: naaimachines
naaischaar: naaischaren
naaister: naaisters
naakt: naakter,naaktere,naakte,naaktste,naaktst
naaktloopster: naaktloopsters
naaktloper: naaktlopers
naaktmodel: naaktmodellen
naaktscene: naaktscène,naaktscenes
naaktstrand: naaktstranden
naaktzadig: naaktzadige
naald: naalden
naaldboom: naaldbomen
naaldbos: naaldbossen
naaldhak: naaldhakken
naam: namen
naamboek: naamboeken
naamdicht: naamdichten
naamgeving: naamgevingen
naamkaartje: naamkaartjes
naamkundig: naamkundige
naamkundige: naamkundigen
naamloos: naamloze
naamplaatje: naamplaatjes
naamregister: naamregisters
Naams: Naamse
naamval: naamvallen
naamwoord: naamwoorden
naamwoordelijk: naamwoordelijke
naapen: naaapt,naaapte,naaapten,nageaapt,naaap,na-apen
naar: naardere,naarst,naarder,nare,naarste
naargeestig: naargeestiger,naargeestigere,naargeestige
naarheid: naarheden
naarling: naarlingen
naarstig: naarstige,naarstigere,naarstigste,naarstiger,naarstigst
naast: naaste
naaste: naasten
naasten: naastte,naast,naastten,genaast
naatje: naatjes
nabauwen: nabauw,nabauwde,nabauwt,nagebauwd,nabauwden
nabauwer: nabauwers
nabericht: naberichten
nabeschouwing: nabeschouwingen
nabespreken: nabespreekt,nabespraken,nabesprak,nabespreek
nabespreking: nabesprekingen
nabestaande: nabestaanden
nabestaandenpensioen: nabestaandenpensioenen
nabij: nabijer,nabije,nabijste,nabijere,nabijst
nabijkomen: nabijgekomen,nabijkomt,nabijkom,nabijkwam,nabijkwamen
nablijven: nablijf,nableef,nablijft,nagebleven,nableven
nablijver: nablijvers
nabloei: nabloeien
nabloeier: nabloeiers
nabootsen: nabootsten,naboots,nabootst,nagebootst,nabootste
nabootser: nabootsers
nabootsing: nabootsingen
naborduren: naborduurd
nabrander: nabranders
naburig: naburiger,naburigere,naburige
nabuur: naburen
nachecken: nacheckt,nacheckte,nagecheckt,nacheck,nacheckten
nacht: nachten
nachtarbeid: nachtarbeiden
nachtbel: nachtbellen
nachtboot: nachtboten
nachtbraken: nachtbraakten,nachtgebraakt,nachtbraakte,nachtbraakt,nachtbraak
nachtbraker: nachtbrakers
nachtbus: nachtbussen
nachtclub: nachtclubs
nachtcreme: nachtcrème,nachtcremes
nachtdienst: nachtdiensten
nachtdier: nachtdieren
nachtegaal: nachtegalen
nachtelijk: nachtelijke
nachtevening: nachtevenings
nachtfilm: nachtfilms
nachthemd: nachthemden
nachthoofd: nachthoofden
nachtjapon: nachtjaponnen
